name,latitude,longitude,area,geo_id
"Leisure Village, Ventura, CA",34.221918913,-118.988666297,1.15892649163972,c6f54446106fc96f829c79f1933329b4
"Lemonwood Eastmont, Ventura, CA",34.177746056,-119.154089561,0.410015664227932,29587f0b3d0efb6ab6b9f06a747460df
"Mar Vista, Ventura, CA",34.162349701,-119.145702673,0.12972056834173,534e586bc1e44c37ad6a53aa2aa84012
"Marina West, Ventura, CA",34.185813904,-119.201590508,0.483179195530912,0b7aca3af7bc92778cfcd1cb0f5a5bd9
"Marisol, Ventura, CA",34.052170542,-118.957573072,0.0670716272345019,24a5fadae3a05954c0f44e1056151de3
"Midtown Ventura, Ventura, CA",34.274305344,-119.265593124,3.27244413664351,4d4fe076d9eb6615564565ac66b74354
"Mission Oaks, Ventura, CA",34.239451921,-118.988703003,5.5162775541928,598a55d58d566f73b8d0c744d080a0f1
"Mission Oaks Business Park, Ventura, CA",34.22404818,-119.021319718,0.806785342813491,48947eebe5f1a6775e0ec9ff4e9157d2
"Montalvo, Ventura, CA",34.25798798,-119.199270497,1.93850525280909,d18609746d5301516e490bf72758e128
"Moorpark Highlands, Ventura, CA",34.2944594,-118.869697894,0.471809325665953,e9f34fb44ddcfa8b58a8814341a0e1e8
"Naval Base Ventura County, Ventura, CA",34.116637125,-119.106877156,7.44897229800966,62d953767e2448d4221882758e616b84
"North Avenue, Ventura, CA",34.329973436,-119.289817877,1.45992669153622,5aac04d1725b8921d35e757d3b77b849
"North Bank, Ventura, CA",34.243522644,-119.202958589,0.956978523936689,d30722c59742f9754212da9233beccbf
"Nyeland Acres, Ventura, CA",34.226017048,-119.133578824,0.278019680241856,cc0efeaba5be18a88aa3f68bdb0df53b
"Old Town, Ventura, CA",34.215984345,-119.052300901,0.694522042658014,dea7867d24ee6dfc050b20cdf856a5a0
"Olivas, Ventura, CA",34.248178482,-119.242152375,3.30816973952623,23c1c3accdb313c068f4fc9305705868
"Orchard, Ventura, CA",34.224031448,-119.181626625,0.302589074882446,e3a6f91970aaab3adbd840c9a7c91236
"Ormond Beach, Ventura, CA",34.133547114,-119.166929188,2.65796231828508,277025b398e059fe8e321430eff9362d
"Oxnard Airport, Ventura, CA",34.200389862,-119.207840507,0.567534928282402,b0c65d1716728a7b3b136897da60ca0e
"Oxnard Dunes, Ventura, CA",34.194092478,-119.237711942,0.150549005650963,c57d623abf0d6fe87b9635df3c8ce045
"Oxnard Pacific, Ventura, CA",34.165115357,-119.139859038,0.154181712524592,f4a70072bf7f18bd2ea1ba2a7675edaf
"Oxnard Shores, Ventura, CA",34.185430236,-119.238994478,0.581599678855335,fffa28a29b60f15b42de7221c7d4d6aa
"Pierpont, Ventura, CA",34.253939807,-119.264960251,1.43374481282294,3880f689c5ade6073b652f80ed815fa8
"Pleasant Valley Estates, Ventura, CA",34.158433915,-119.171939554,0.312479552384819,b8be5fddadd121273e72908db7b44dd9
"Pleasant Valley Village, Ventura, CA",34.157686234,-119.181895005,0.209606863464868,015264ce1201c2220ace46ffe2c09aaa
"Poinsettia, Ventura, CA",34.289418452,-119.207002949,1.99806411664243,2bdd36ee433841e0cbffedb465f6838b
"Port Hueneme, Ventura, CA",34.160180724,-119.202918376,4.45126756270448,817c2a287052fec8ebabde26dadabc6c
"Redwood, Ventura, CA",34.171770096,-119.190365973,0.229028531155244,ca2761fb40b752e8bafbac1e17217a8a
"Rio Lindo, Ventura, CA",34.223564117,-119.169737955,0.475862874373693,97d62c95c6c5a9407204e09951d75a70
"River Ridge Golf Course, Ventura, CA",34.232537971,-119.205149668,0.655184778341808,f0afcf3f3b95723ee9fa20565d0dce7d
"Riverpark, Ventura, CA",34.245357147,-119.175563971,1.23462033475463,f5800e7262bb86b7ac9d3de76890c2cd
"Rose Park, Ventura, CA",34.203308106,-119.155489993,0.2084817864644,f347cc5b1be3a3430eb1b50e934e0171
"Saticoy, Ventura, CA",34.280776681,-119.155218637,1.85213943018306,f81d2b1dd317e01cfe898c4fe90f93b8
"Sea Air, Ventura, CA",34.194065473,-119.201337767,0.367439553794156,efc5d8fee5a3672acd82549a5bcc0631
"Sea View Estates, Ventura, CA",34.194013596,-119.214495201,0.373914224824362,0b8fff751c3d21b149c1649095a41ae8
"Serra, Ventura, CA",34.261297547,-119.177619926,2.82708862175401,af78d5f78d9cb16759b2e9351acbbb60
"Sierra Linda, Ventura, CA",34.224035263,-119.190384874,0.33180883082878,6222634dcb2d9154b71e212562cee223
"Silver Strand, Ventura, CA",34.153293837,-119.219322244,0.267257237038157,c1e4e597b478f15fabd48042066e1fa0
"South Bank, Ventura, CA",34.23346901,-119.18726921,0.573139155810326,ca7ecbbbeaa5ea5113843cdb70182105
"South Winds, Ventura, CA",34.150779724,-119.182000966,0.24005999375121,1963646050ed6d930fe50e78deaeed7b
"Southshore, Ventura, CA",34.151313535,-119.157675475,0.505860277190178,9f8f59cd9403429a093c56287c8cfcd1
"Spanish Hills, Ventura, CA",34.22876213,-119.086481342,1.3593791204965,5247dde7b525bb91411289683a0f97a6
"Sterling Hills, Ventura, CA",34.243047688,-119.091383145,0.382569513131786,6ce8eed3370683eff5ed40dd7307f1a3
"Strickland, Ventura, CA",34.261341095,-119.140405194,0.849906349265635,fc4c6dd5cb9feae933a5f943448a768c
"Taylor Ranch, Ventura, CA",34.299678612,-119.322603001,5.10065996610232,254d5df7275f9d48218934178e4a4659
"Teal Club, Ventura, CA",34.205564043,-119.201264036,0.285417510387181,5e1bb10138a52aa7e034d03ca24f88b5
"Terrace Estates, Ventura, CA",34.158334733,-119.162401417,0.221492857445599,495aac25f4ff90f11508a1f82226725c
"The Rose Shopping Center, Ventura, CA",34.222541308,-119.152338546,0.897507694527065,59b75fd8882d4165df1b7a2d839b5afa
"Thille, Ventura, CA",34.261819821,-119.220979077,1.00570082893254,ec737dc19a468bb87cb67df928b6914d
"Ventura River, Ventura, CA",34.28200913,-119.31219344,0.563550022854266,ad02d621ca1ef8e4ca9d20d5abf4c221
"Via West, Ventura, CA",34.185724159,-119.214723259,0.468202484684175,e893794ee3680252af5331e2bd4311e3
"Victoria Estates, Ventura, CA",34.225967467,-119.216227939,0.42996245384894,314812d19dab2db960e10738f88018bf
"Villa Capri, Ventura, CA",34.156203706,-119.161297888,0.0412442128417145,68ec20c3ad0b0e650d52644fe921f2d1
"Village at the Park, Ventura, CA",34.21137619,-119.023231538,1.1391634692807,afb1ced1f9530526c165025fd40b54bc
"Wagon Wheel, Ventura, CA",34.237815857,-119.183646076,0.148986760321202,244c8a3eb6519542bcc9219322f665db
"Wells, Ventura, CA",34.291754845,-119.168565601,1.65509889686553,143de687cbd759b1524d8e0187113e5d
"West Village, Ventura, CA",34.21279391,-119.168445406,0.785168197680206,cea5e8c815daf9bccf80065228c74372
"Westside, Ventura, CA",34.296507415,-119.294392147,2.02446507516753,c4d2c155d4ca8d6aa52bf037c683ea82
"Wilson, Ventura, CA",34.202385787,-119.182587904,0.432491012622871,1b81adca0304b0211af2e607acd29462
"Windsor North River Ridge, Ventura, CA",34.224365235,-119.201849431,0.526660754253065,6a66b463d0a7b83f12f3a637f08ef801
"Allegro, Yolo, CA",38.537464349,-121.727720306,0.0151167640661703,87d58580e33d033dd9e92d8b59aa4e3c
"Aspen, Yolo, CA",38.557376455,-121.778778112,0.1695555622122,19f24457b56b4d9fabf7ec038872c900
"Bermuda, Yolo, CA",38.550507675,-121.792719161,0.0115534792446442,e4e4cfd95341cc719602a7aed3c2c663
"Binning Tract, Yolo, CA",38.574768434,-121.770948527,0.0668247738140055,17a9ff25381c74c4ca91513447227c50
"Central Business District, Yolo, CA",38.581402327,-121.521943788,0.247839949806658,c7fcd32c77225f841c8ef2d15098a98e
"Central Davis, Yolo, CA",38.553556521,-121.754240142,1.43779924759416,112488d526e457db4ca3287c60b17a0f
"Covell Farms, Yolo, CA",38.563644306,-121.724165986,0.0159331859344073,74562a3fc9e1206be57ef333b4b5ceeb
"Covell Park, Yolo, CA",38.568129565,-121.753566742,0.804593535074763,afaff6358ac3544015be013598ad19c4
"Davis Manor, Yolo, CA",38.550937857,-121.731485372,0.126098857575073,65cd0758385f9b8efbf14220def869b5
"Downtown Core Area, Yolo, CA",38.543822194,-121.740745626,0.160100863443681,941e1591d52df5b51f45b60fea476949
"El Macero, Yolo, CA",38.544142559,-121.685122567,0.588793938449314,26bba9c05966d98280e782dc116a31bc
"El Macero Estates, Yolo, CA",38.550465004,-121.679476856,0.110345059751724,62fbcb6a4730e602bcfeed0bc6b05381
"Evergreen, Yolo, CA",38.556578771,-121.772054395,0.0880549453115574,d33b228ab714d99d42e5a6b57b6c5bc7
"Evergreen Meadows, Yolo, CA",38.558839483,-121.770333265,0.0505562838543641,c612992f008c753c895e40ce546432b0
"Green Meadows, Yolo, CA",38.56429224,-121.728281402,0.0704347992529344,57ec42c4c593ae6e8b3fa5b2b1ee5f3d
"Interland / University Research Park, Yolo, CA",38.542048936,-121.728596679,0.115797294281183,1867d938c5caa690d6b3ce0172eeaa1c
"Iron Triangle, Yolo, CA",38.58609182,-121.523386086,0.185239951549408,c91bfb50779122d37d70d2a13ce7cdf4
"Ivy Town North, Yolo, CA",38.558230879,-121.738028834,0.0302150029130785,e87b1a3b9cda57f2bd0fe72ab66e9dca
"La Buena Vida, Yolo, CA",38.567360425,-121.729217182,0.0317860439153391,e29ca13c3c0d7dc91dd380018345d273
"Mace Ranch, Yolo, CA",38.559073551,-121.702038607,0.391186677671241,af88c9ea7173062539dfcde4a3e83d17
"Michigan - Glide - Sutter, Yolo, CA",38.583588866,-121.541842558,0.826093738357856,2b84248eeb3f0001cd28ab3911820c5e
"North Davis Farms, Yolo, CA",38.570094685,-121.764155521,0.0795498602770442,2a95ae4de3b13e778f83f3d82c8909f0
"North Of Port Industrial, Yolo, CA",38.56801815,-121.542304629,0.539710889144977,46335037f2858be0ab29244a07f10dcc
"Northwest Village, Yolo, CA",38.547842482,-121.561955199,3.54902619972592,aab4befad7bda34bd26834e3bc682987
"Oakshade, Yolo, CA",38.538312861,-121.718853176,0.162941385018572,67e6642f1e1dd24be13f230967725122
"Old East Davis, Yolo, CA",38.546968344,-121.736277088,0.0798767059273308,f4f12cbad26fc5fbe76aaa4425d473ea
"Old West Sacramento, Yolo, CA",38.569058819,-121.530485524,0.748738375534312,b96132b8b014a7fe4342c729d10333a4
"Old Willowbank, Yolo, CA",38.5409813,-121.707979859,0.139964836204017,4a8c7b53b479ace853bdbdc746cfffd2
"Olive Drive, Yolo, CA",38.543488017,-121.734509167,0.0991644855423943,85b381cbe5fb63dc4ec5b56053ba275a
"Pacifico Co-op, Yolo, CA",38.536571579,-121.725973805,0.0030257419943265,47a1be6b65331fd47f9ba0f8deaf5c58
"Pioneer Bluff, Yolo, CA",38.568306816,-121.522062231,0.297175552548984,6802accd2978747150c99839272590c3
"Port North, Yolo, CA",38.56742614,-121.552048775,0.426680831856506,a80be21c0cb6a3233990d47ec5c60211
"Port Sacramento Industrial Park, Yolo, CA",38.562556512,-121.567041561,1.70732999152692,8a7cb2d2cac2663580cf7a42e75d386c
"Rancho Yolo, Yolo, CA",38.551842175,-121.72426823,0.0722272030100221,0edb846c10f2e158d6dde29bb7587b19
"Richmond American Homes, Yolo, CA",38.554804763,-121.713541992,0.0724097716723103,5f9805235a3b051ea0fc4ffb6691bd23
"Riverpoint, Yolo, CA",38.59068755,-121.549082413,0.263135707037298,90e4349bdbdeca72c3b39d62b91ac101
"Riverside / CHP, Yolo, CA",38.593367371,-121.568948534,2.9047884481438,aa40f6978cd996cb99fcedad1aa5efba
"Royal Oaks, Yolo, CA",38.537447879,-121.729994263,0.0277611119331552,8d5d1315dd77893fe7a8d9ae38f231a0
"Senda Nueva, Yolo, CA",38.565081243,-121.763566367,0.103246398961859,480f68b0594af53805e9552686ea58f2
"Sharps & Flats, Yolo, CA",38.537709095,-121.726087014,0.0103069089209229,9ffb777f99f6fa5b283a8d6cedf83428
"Slide Hill Park, Yolo, CA",38.560310665,-121.71638576,0.172390750762411,5f865f3cf4b2314370189bceffe653c1
"South Cape, Yolo, CA",38.542347582,-121.712968282,0.007715796918074,f437942c35ba915d288852fe096d5b14
"South West Capitol to 80, Yolo, CA",38.577672357,-121.543505398,0.509590468767042,428189304a3dac8bd89316061c67a168
"Spring Lake, Yolo, CA",38.651775764,-121.741988892,2.36804220665669,cb3236a7892e9a9e42b778184518fe73
"Stonegate, Yolo, CA",38.553965838,-121.790205167,0.403202387822113,4ea344d12ec44d6335147d8897d30aff
"Sunrise, Yolo, CA",38.555124894,-121.718514131,0.109889459262479,68d179780440c50761f39bcc421c1aba
"University Avenue, Yolo, CA",38.54376105,-121.745883699,0.0458913649309263,5d9c0b4cc70a718638f8bdb1def10322
"Village Homes, Yolo, CA",38.550187354,-121.780983179,0.104262664096845,7d70efa8af9e33ef69150e49fb8dd642
"West Davis Manor, Yolo, CA",38.550145438,-121.773703727,0.285416412802568,2c1068c60b841c146a12b2de4cc78e6f
"West End West Capitol, Yolo, CA",38.578996342,-121.571199154,0.536785745956439,684c0fe69960aae09916795efd382e2f
"Wild Wings, Yolo, CA",38.676369312,-121.879481555,0.710750041686974,03b0c5d8695f50c9589388c6897f6d9b
"Wildhorse, Yolo, CA",38.568553783,-121.721931815,0.565059478540386,373f65a6e26bc9de76d391a6fdeedd7b
"Willowbank, Yolo, CA",38.541000334,-121.698521082,0.135129586293735,a61cfffbc99ba65e94382c013fee32dc
"Willowcreek, Yolo, CA",38.546183981,-121.707842213,0.133312528936753,540c4b805c0f8d03bae24a147fcbacb4
"Woodbridge, Yolo, CA",38.544467039,-121.70042691,0.0428391069228637,5117ba92f2bf5466619bbdd6f1f6d0b3
"56th Avenue Industrial Park, Adams, CO",39.7990585,-104.922354442,0.523081365970797,3f6f490203bb0b0ea206b301178933e1
"96th Avenue Industrial Park, Adams, CO",39.867170253,-104.873586295,0.247147033256177,bde0eac16aedff456b7e9f944385a556
"Aberdeen, Adams, CO",39.8941934,-104.844692476,0.687475725085684,28b8a84e3b226808f4cf94c3bde61a18
"Adams City, Adams, CO",39.8247115,-104.934855404,0.431777357034245,4d17cf6ab6aea1b860c4edee72177430
"Adams Heights, Adams, CO",39.8145615,-104.938162342,0.151010852075269,b1d92ec31ec3ee8663cef73a88333bd5
"Allied Waste, Adams, CO",39.849058358,-104.767411341,0.754169295395677,e91924d15edccc8576f2a587d2c5041c
"Aloha Beach, Adams, CO",39.809451307,-105.029368069,0.0499981719236618,0ed55bf3c3835132df165263ce998b57
"Alta Ridge, Adams, CO",39.865284297,-105.00139671,0.11307749392916,d5e4a3517bab04d6ed1d9e49cef7f1df
"Amherst, Adams, CO",39.939441501,-105.01093538,0.244837789700999,e87470c4b35aec94b6461be292b7734d
"Apple Blossom Lane, Adams, CO",39.839816923,-105.029627792,0.127955321052299,ae7bfb0f28b77099022cf65e87be718a
"Arlington Meadows, Adams, CO",39.810943111,-105.04989125,0.03075336487663,53bbf4d7eaaaebb91f9bad6baceabf7d
"Aspen Hills, Adams, CO",39.884612,-104.814049241,0.0662278121381368,2a324fbeef9d3a4c2d29982e8aed2b96
"Autumn Chase, Adams, CO",39.889520216,-105.02666357,0.0320726288380423,b04ec21040c0d2f2f3c0879da5b31199
"Avondale, Adams, CO",39.9844318,-104.810455542,0.0402715024090066,f872113718acf0c5d66a6bcd3cd181e0
"Barbara Jean, Adams, CO",39.991598218,-104.807846488,0.0479599177630748,69cd8bfb42ce5ec52b2fb45deb71067f
"Barr City, Adams, CO",39.94856322,-104.776490436,0.18844120828733,8f184bda29de1e36e22cba505b79211d
"Barr Lake Estates, Adams, CO",39.916248412,-104.76648587,0.125592099725813,2868bf748cd6477316f00ecc73451531
"Barr Lake Meadows, Adams, CO",39.942220014,-104.778361215,0.045169830847981,91c3e82838ff3276d4624a43562b4953
"Baseline Lakes, Adams, CO",39.996919172,-104.860893697,0.216828714552601,736faab333d0761c9e467b5ca77dbbbc
"Belle Creek, Adams, CO",39.890647414,-104.880269179,0.286951416574192,1416d6037b6eb27d993266b65fca5c2c
"Bennett, Adams, CO",39.760122289,-104.430250859,0.168608014509183,f72b267855a129ffcc0234bda1865cbb
"Bennett Acres, Adams, CO",39.771229464,-104.372299707,0.244615283569027,024839d4039587f00bf23b0a703e7430
"Berkeley Gardens, Adams, CO",39.793501782,-105.034550641,0.237284563133131,b648135e9fa8d812812bbdb523dc647e
"Berkeley Hills, Adams, CO",39.793088,-105.019424757,0.0401514548049203,eec94435cba060b307490699a1b43577
"Berkeley Village, Adams, CO",39.794350983,-105.04900147,0.08728876739968,56592de9caec5085ca52a4162be73f32
"Bestview Acres, Adams, CO",39.92424085,-104.773584823,0.0319574302115962,4230078ff3e793c7afb610c594d29fe6
"Blackstone Ranch, Adams, CO",39.750113002,-104.326030608,0.167018587921302,16a75ff64c694d3a5a8d94216b720652
"Box Elder Creek Ranch, Adams, CO",39.993908136,-104.614359423,0.595789834523342,9b490e247ae9a8585e162faa19f9b875
"Box Elder Estates, Adams, CO",39.960644654,-104.626470313,0.259879040748582,6eac24c5b36a8d9e654973a0c448d767
"Box Elder Estates North, Adams, CO",39.968751354,-104.626514416,0.248374556203303,0f15091f7e77d9f0054615e88f072b6d
"Bradburn, Adams, CO",39.9099829,-105.040402916,0.118677319263693,9dcac54df751f7fbb1858e9f595e4341
"Bramming Farm, Adams, CO",39.926054791,-104.924163372,0.0831212705696105,f3c8e26455621fe3f702a47c72d58327
"Brandywine, Adams, CO",39.922917228,-105.039095201,0.322885309486548,ed729d33686fe0b4dcb1eb86894eefc0
"Briar Ridge, Adams, CO",39.907919582,-104.935800224,0.227020569443207,e9268aac5d43311fbf7741c26c0803e8
"Brighton Crossing, Adams, CO",39.99359125,-104.747135156,0.5133985689803,16254a2058b48237995dc9c964ddbf64
"Brighton East Farms, Adams, CO",39.9936948,-104.766604651,0.545722825365362,eae4d5fefaea4c0f8833717a240d5b1e
"Brighton East Horizons, Adams, CO",39.997219974,-104.775838694,0.21646122192363,3b96681434b3f9f1e1c3b3611212012d
"Brighton Mall, Adams, CO",39.978223533,-104.830062543,0.0465547339294215,62dc7b7ec225c70849fb743f7708ba93
"Brighton Manor, Adams, CO",39.990973771,-104.804478848,0.0531801547897152,d8e2f422a2f015af3634563e375680d7
"Brighton North Village, Adams, CO",39.995007481,-104.811107847,0.0388306519293524,f8b85f8ce6a818486566caf22028252e
"Brighton Terrace, Adams, CO",39.98130069,-104.828420981,0.113331445230846,5f608f1701b37a6ee29501620a926e6e
"Bromley Creek, Adams, CO",39.976093315,-104.792334635,0.160966950936649,dbb94025a0e7ece4f075f52cb5e5cc12
"Bromley Park, Adams, CO",39.9804445,-104.749192135,0.35311188987534,9d5ee0ff7758e530729eeb06ca7f41c1
"Brookshire, Adams, CO",39.907947828,-104.951955377,0.154196621079935,7745c113f8c1ebd2d283198423dbd15c
"Broomfield Plaza, Adams, CO",39.916095095,-105.048352658,0.122236357104329,28e78729c9f99a4c10fd48feb0b1c013
"Buckley Acres, Adams, CO",39.91636299,-104.79242208,0.065708847288732,aa3fbcfbe9de981217f287b69027f7ab
"Buckley Ranch, Adams, CO",39.880698784,-104.795226759,0.169802984837781,12fde12a3ddb8aafc86db0226ce0997d
"Buffalo Estates, Adams, CO",39.919823,-104.8340645,0.0926257443576269,8039559fdca599b7b0d882d5fbd16b57
"Buffalo Highlands, Adams, CO",39.86332425,-104.786080576,0.52470547510569,f6262ae3ef1a15dafce2362b844ff396
"Buffalo Mesa, Adams, CO",39.889275331,-104.800090636,0.282622908160309,48f88434f32912c4109ea6ded87962d3
"Cam Mar Estates, Adams, CO",39.920762317,-104.806038412,0.053753996366429,c0191c1bea91974e298ce28b7551ce9b
"Carol Heights, Adams, CO",39.7960375,-105.009840824,0.102671722715666,0a4ca671341517de0aa99140b04402ca
"Cavanaugh Hills, Adams, CO",39.963586014,-104.536919519,1.00403662406782,1b5f69567c3ab9a2cf9f8274b95455d1
"Cedar Bridge, Adams, CO",39.896092704,-105.017829388,0.126056564075464,758d654c4e1f40b7bc79a689fd3732ad
"Centennial, Adams, CO",39.754359079,-104.438881466,0.0890422221457641,731b54e04d3e49c70192b775e33cc86d
"Centennial Acres, Adams, CO",39.763225042,-104.325456989,0.251221260144276,2298e691cc9e4ec186edad0e99d3e37c
"Central, Adams, CO",39.808258,-104.922274766,0.626782352022037,1ea03441d5bc772d736e6bda270435a4
"Central, Adams, CO",39.991598218,-104.813428165,0.115334625238751,1afdfb9894b2b7ad35aa3a15d0592a00
"Central Park, Adams, CO",39.780078352,-104.884670778,9.00231918613952,04d59f5d64ad7970e47b0c8aa64dcef8
"Chaffee Park, Adams, CO",39.78833395,-105.011635317,0.787299148350728,4234efaaa6f794264ed2126cea267250
"Chambers Heights, Adams, CO",39.73293146,-104.81779858,0.813462924185385,3d9a6f3f932c370eba22a1f93522a6e8
"Chapel Hill, Adams, CO",39.988481971,-104.772856615,0.0440291400800083,fa3d6cacf4e455edb18fe37b28d89e0b
"Chapman, Adams, CO",39.901695308,-104.738439793,0.124158791353691,28fa68293d895c243bf85c65b2ca3303
"Cherrywood Park, Adams, CO",39.94667375,-104.949818866,0.447606042023129,4880a6c961faee85f01db847c453dcbf
"City View Heights, Adams, CO",39.856897988,-104.94020587,0.144485102053148,170e42252015ed56ca3675ae535bacbd
"Clear View, Adams, CO",39.800471279,-105.014638553,0.0539610668350583,22cb0aa32dfef8ec8d007f36e530e580
"Clermont, Adams, CO",39.807003,-104.935602424,0.230652261198752,7c23597ce5776b6cc1496ac0b0d93dd6
"Clover Meadows, Adams, CO",39.996685337,-104.806132041,0.080869246790506,94c1d7751af5b52f3825f479c0ef9841
"College Crest, Adams, CO",39.818325604,-105.030207213,0.114326231342774,853656b1b66da018ab10cf034dc42d6a
"Columbine Ranches, Adams, CO",39.903725819,-104.794886356,0.253442339200618,1cb31aa7b3ed1584ac14ff3ab728e999
"Concord, Adams, CO",39.917496342,-104.926483555,0.219581092834472,4d87d082b656ef42fd90700045d8cf44
"Coronado, Adams, CO",39.845474539,-104.966502586,0.382199201271076,9523e91624e7df953374dd4094106357
"Cottage Crossing, Adams, CO",39.993111106,-104.79991979,0.0069442266799283,c5c7e0b507f6cbee2aacf1af50bcd6e6
"Cotton Creek, Adams, CO",39.896092508,-105.043702711,0.247050475751228,b84eecf0378f05b6795da2b040158f4f
